COD_ID;DIST;PAC_1;PAC_2;PAC_3;FAS_CON_P;FAS_CON_S;FAS_CON_T;SIT_ATIV;TIP_UNID;POS;ATRB_PER;TEN_LIN_SE;CAP_ELO;CAP_CHA;TAP;CONF;POSTO;POT_NOM;PER_FER;PER_TOT;DAT_CON;CTMT;UNI_TR_S;SUB;CONJ;MUN;BANC;TIP_TRAFO;MRT;DESCR;ARE_LOC;geometry;eu_dis_trs;dist_mar;main_r_dist;n_close_con;is_urb;closest_trd_i;closest_trd_dist;NODE;ENDNODE;g_degree;g_avg_ndeg;g_pagerank;dist_to_trs
14_1140357;46;200371;ET14_1140357;ET14_1140357;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (622347.4779631125 8731075.876032121);-1;49320.82909454905;3280.985609028879;2;False;2267;541.8947617270064;20037;19980;2;2.0;1.1788756512937153e-05;22187.65
14_1140359;46;241631;ET14_1140359;ET14_1140359;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;5.0;50.0;160.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (621989.9709603619 8730171.74705958);-1;49232.64930171401;2371.6777794288073;0;False;9638;445.5608476478764;24163;19980;1;2.0;7.284332050909795e-06;22134.72
14_1140360;46;242431;ET14_1140360;ET14_1140360;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (621443.7369511246 8730502.794066736);-1;49869.45304873417;2278.4740920717322;6;False;9638;197.3699163576179;24243;19980;2;2.0;1.1989072178668214e-05;21537.059999999998
14_1140362;46;241201;ET14_1140362;ET14_1140362;AB;AN;BN;AT;38;PD;1;0.44;1H;1;1.0;RA;PT;15.0;85.0;355.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (620916.5689601575 8729805.606084663);-1;50025.974371057695;1404.8528534486238;3;False;2275;303.0769792162115;24120;19980;2;2.5;1.0912509376209831e-05;22429.67
14_1140363;46;241241;ET14_1140363;ET14_1140363;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (620659.757045478 8729966.551093314);-1;50327.75697908726;1410.9563332176504;3;False;2274;303.0769792162115;24124;19980;2;2.0;1.2098335269066976e-05;22908.94
14_1140364;46;241351;ET14_1140364;ET14_1140364;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (620776.7550378841 8729306.399104681);-1;49925.8813398066;917.5894192875469;1;False;2277;239.86759686457222;24135;19980;1;2.0;6.9747532947799715e-06;23082.739999999994
14_1140365;46;241411;ET14_1140365;ET14_1140365;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (620562.2959800938 8729413.841073005);-1;50165.74790670614;883.2079751299784;6;False;2276;239.86759686457222;24141;19980;2;1.5;1.534623419150858e-05;22958.489999999998
11_1110832;46;365581;ET11_1110832;ET11_1110832;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (605872.540013262 8770870.078046041);-1;82358.85173586546;6706.722706899157;0;False;2279;607.2501828680298;36558;39536;1;2.0;6.9686831230911515e-06;24953.76
11_1110833;46;367621;ET11_1110833;ET11_1110833;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (606050.3680138233 8770289.449088091);-1;81898.30071910715;6103.5747843847475;0;False;2278;607.2501828680298;36762;39536;1;2.0;7.175068960511033e-06;24532.91
11_1110835;46;355591;ET11_1110835;ET11_1110835;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (600454.7590348953 8778063.236113019);-1;90844.61017581237;15603.739243944425;2;False;2740;525.98157673119;35559;39536;1;2.0;6.9747532947799715e-06;43211.789999999964
11_1110836;46;355611;ET11_1110836;ET11_1110836;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (600658.9860014404 8778579.995061895);-1;90969.9632249954;15946.214643809006;1;False;2280;555.6513881087855;35561;39536;2;2.0;1.2098335269066976e-05;43503.05999999996
11_1110837;46;355601;ET11_1110837;ET11_1110837;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (600276.9489886489 8778991.847051477);-1;91518.7442353186;16493.514195666918;1;False;2281;561.7600381528122;35560;39536;1;2.0;7.284332050909795e-06;44064.929999999964
11_1110841;46;334981;ET11_1110841;ET11_1110841;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (613154.6780118273 8776192.831127344);-1;79303.53994702935;8897.462248269036;2;False;2284;426.471075057959;33498;47972;1;3.0;6.0924359863638305e-06;16106.66
11_1110842;46;334801;ET11_1110842;ET11_1110842;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (612766.757959461 8776015.64306106);-1;79599.01146074085;8881.091993186184;1;False;8653;410.81572978360555;33480;47972;1;2.0;6.9747532947799715e-06;16630.92
11_1110844;46;334661;ET11_1110844;ET11_1110844;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (612271.0309740566 8776615.49207799);-1;80280.8781101488;9624.386549233815;1;False;2286;281.1405168542338;33466;47972;1;2.0;6.9747532947799715e-06;17227.69
11_1110845;46;334601;ET11_1110845;ET11_1110845;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (612286.4750234683 8776896.208076028);-1;80371.01656878025;9878.140577818136;2;False;2285;281.1405168542338;33460;47972;1;2.0;6.9747532947799715e-06;17601.520000000004
11_1111020;46;342061;ET11_1111020;ET11_1111020;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (598679.6500486163 8788576.09612228);-1;97526.39968955421;25816.766696050352;0;False;442;621.7563167997812;34206;39536;1;2.0;7.284332050909795e-06;48325.59999999996
11_1111021;46;342281;ET11_1111021;ET11_1111021;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (598092.1769839489 8787318.563072616);-1;97529.41420824632;24899.727573722186;0;False;2780;823.0013583329364;34228;39536;1;2.0;7.284332050909795e-06;46821.26999999997
4_1040337;46;427311;ET4_1040337;ET4_1040337;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (626710.7770412075 8778316.824110504);-1;67855.06871004461;6249.906558821857;5;False;4111;290.11686930313954;42731;44304;2;2.0;1.1989072178668214e-05;10861.240000000005
4_1040339;46;429351;ET4_1040339;ET4_1040339;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (625920.1219650372 8780067.399038851);-1;69377.26520443255;8130.34455685457;2;False;7805;232.83210614869844;42935;44304;1;2.0;6.9747532947799715e-06;13759.600000000006
4_1040340;46;429481;ET4_1040340;ET4_1040340;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (626185.298041227 8780488.8700951);-1;69347.94676407232;8483.971661914835;8;False;2292;382.9139786938093;42948;44304;2;2.0;1.2098335269066976e-05;14191.990000000005
4_1040342;46;429161;ET4_1040342;ET4_1040342;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (626407.3390332961 8780800.833094381);-1;69306.07700279605;8741.829905680699;6;False;2291;382.9139786938093;42916;44304;2;2.0;1.2098335269066976e-05;14575.280000000004
4_1040343;46;426651;ET4_1040343;ET4_1040343;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (626436.7899843917 8782181.312041808);-1;69967.03116729044;10082.823867212184;1;False;2294;376.95728885941975;42665;44304;2;2.0;1.1989072178668214e-05;15997.450000000003
4_1040344;46;426691;ET4_1040344;ET4_1040344;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (626660.1339885171 8782484.980040526);-1;69928.53349487776;10330.992103874707;1;False;2293;376.95728885941975;42669;44304;1;2.0;7.284332050909795e-06;16374.960000000003
4_1040346;46;428281;ET4_1040346;ET4_1040346;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (629298.5730259293 8771759.208110424);-1;62691.99571321326;710.9867080892193;14;False;9280;296.4977434970019;42828;44304;2;2.5;1.0706123538789948e-05;5593.9800000000005
12_1120004;46;564771;ET12_1120004;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2807600;0;T;0; ;UB;POINT (644700.5320461949 8742106.582071166);-1;34334.77757923852;156.27961303796602;21;False;8655;156.87047336254412;56477;57158;2;2.5;1.0912509376209831e-05;20217.04000000001
12_1120005;46;564071;ET12_1120005;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (645088.0029572987 8741806.887065079);-1;33853.83590368235;2.9646116086903764;81;True;1691;161.20083399709316;56407;118080;2;2.0;1.1989072178668214e-05;17836.629999999994
12_1120006;46;563641;ET12_1120006;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (645411.7230204071 8741705.108053757);-1;33518.977288388596;3.1892463106596116;93;True;4522;21.232489125117414;56364;118080;2;2.0;1.1788756512937153e-05;18176.18999999999
12_1120007;46;564281;ET12_1120007;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (645504.1989916521 8741597.708084805);-1;33388.030798271604;79.86320992141331;181;True;9145;135.25312049070024;56428;118080;2;2.0;1.1989072178668214e-05;18369.169999999987
12_1120008;46;560181;ET12_1120008;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2807600;0;T;0; ;UB;POINT (645756.7410326609 8741662.698124025);-1;33191.85513701045;19.420888134034225;65;True;5220;44.88036897404155;56018;57158;2;2.5;1.0241755404595215e-05;20962.81000000001
12_1120009;46;563441;ET12_1120009;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (645721.3479847175 8741402.787081286);-1;33106.34995970899;100.66624105707453;77;True;1685;69.9139109481573;56344;118080;1;2.0;7.484647716640857e-06;18702.86999999998
12_1120011;46;562171;ET12_1120011;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;45.0;220.0;1000.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646158.0029816251 8741491.800124822);-1;32756.652203189187;2.6105032971679467;118;True;1692;55.95823666302947;56217;118080;2;2.5;1.0908462595083951e-05;18953.099999999988
11_1111533;46;366521;ET11_1111533;ET11_1111533;AB;AN;BN;AT;38;O;1;0.23;05H;1;0.957;RA;PT;10.0;60.0;260.0;09/08/2018;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (595246.632001951 8793265.133044459);-1;102672.53995350708;31491.57843394298;0;False;3268;339.94633252122884;36652;39536;2;2.0;1.2098335269066976e-05;52777.93999999994
12_1120015;46;562121;ET12_1120015;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646307.606022863 8741456.544042403);-1;32607.27315036456;5.444739174944076;140;True;3630;7.925131845718863;56212;118080;2;2.0;1.2098335269066976e-05;19107.35999999999
12_1120016;46;561291;ET12_1120016;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2807600;0;T;0; ;UB;POINT (646548.4480221425 8741671.647103526);-1;32491.267671867277;232.45382002146042;96;True;8644;163.1103772465774;56129;57158;2;2.0;1.2098335269066976e-05;21846.430000000008
12_1120017;46;562051;ET12_1120017;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646522.7759781567 8741418.416064683);-1;32398.210227364554;21.50530762893892;115;True;8561;63.989914870384034;56205;118080;2;2.5;1.0184088773551423e-05;19181.92000000001
12_1120018;46;562551;ET12_1120018;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646544.6730390203 8741299.983048914);-1;32325.032989378393;137.88966322600234;100;True;10308;25.767702517145526;56255;118080;2;2.5;1.2638759083833396e-05;19321.85000000001
12_1120019;46;563171;ET12_1120019;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646465.325952149 8741334.760055047);-1;32411.53302165035;110.18722067501206;138;True;8561;37.5082346643822;56317;118080;1;2.0;6.9686831230911515e-06;19307.77000000001
12_1120020;46;562931;ET12_1120020;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646425.2760006362 8741334.452092292);-1;32447.132509840416;114.2553038902289;132;True;2308;40.051135529951175;56293;118080;2;2.0;1.240184385350798e-05;19347.53000000001
12_1120021;46;563051;ET12_1120021;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2807600;0;T;0; ;UB;POINT (646298.4810363889 8741307.300034162);-1;32548.090115086095;154.94475869460257;158;True;10410;111.50621417581084;56305;118080;2;2.0;1.3850829542521615e-05;19497.01000000001
2_1020052;46;401531;ET2_1020052;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;T;0; ;UB;POINT (649896.9880256726 8767617.651077164);-1;42369.860266659765;645.3765259439592;51;True;5373;85.42331423595814;40153;118082;2;2.5;1.0706123538789948e-05;16993.4
13_1130456;46;6770661;ET13_1130456;ET13_1130456;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;5.0;50.0;160.0;09/08/2018;3_SECON_1;1_SECON_1;SECON;12730;2917904;0;MT;0; ;NU;POINT (678524.9479555208 8732105.343070278);-1;1364.3754819526039;4471.053073787349;2;False;9706;127.62585374942988;677066;71128;2;2.5;1.1321234269923717e-05;17358.86
11_1110828;46;366861;ET11_1110828;ET11_1110828;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;14/08/2018;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (607410.0000035176 8767440.000058809);-1;79248.59221674647;2948.5889616239765;1;False;2314;512.0643761214849;36686;39536;2;2.0;1.2098335269066976e-05;21116.88
11_1110553;46;323801;ET11_1110553;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;30.0;170.0;740.0;14/08/2018;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;NU;POINT (607636.9999806341 8766981.000128873);-1;78818.39981299014;2437.9588516945505;2;False;8600;99.8668388820092;32380;39536;1;3.0;6.0924359863638305e-06;20615.160000000003
5_1050060;46;130111;ET5_1050060;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669860.6189869851 8754405.445070492);-1;18574.877767047776;199.65279179042022;82;True;2319;144.23399546355452;13011;12988;2;2.0;1.1989072178668214e-05;569.0799999999999
5_1050061;46;130301;ET5_1050061;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669595.9020281399 8754616.581034129);-1;18902.723866756347;188.3896008573829;64;True;855;52.26625516509832;13030;12988;2;2.0;1.1934440633468834e-05;910.4099999999999
5_1050063;46;130051;ET5_1050063;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669750.7229991301 8754243.45412305);-1;18610.505731318448;321.27627656961215;110;True;9256;56.256730858389425;13005;12988;1;2.0;7.175068960511034e-06;791.2799999999999
5_1050123;46;1103871;ET5_1050123;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669955.8120003913 8754218.389099639);-1;18412.391856767532;114.83535413697727;19;False;2322;92.54795920665103;110387;12988;2;2.0;1.1479177756807329e-05;490.54999999999995
5_1050159;46;130071;ET5_1050159;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669853.7839817033 8754261.373115726);-1;18523.096379245235;222.47767422301737;104;True;9256;81.12338734437392;13007;12988;2;2.0;1.1989072178668214e-05;626.3
5_1050337;46;130001;ET5_1050337;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669233.7619724843 8753722.063125145);-1;18890.611613871144;441.438382775277;43;False;2321;190.53323385638956;13000;12988;1;2.0;7.284332050909795e-06;1766.6699999999998
5_1050491;46;129671;ET5_1050491;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669424.2769978681 8753719.429058557);-1;18712.268064023534;301.1199912130586;0;False;2569;121.5357031989753;12967;12988;2;2.0;1.1788756512937153e-05;1409.2299999999998
5_1051133;46;129901;ET5_1051133;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669891.2059559189 8754152.123091981);-1;18445.34096412524;167.60474233191462;35;False;2318;92.54795920665103;12990;12988;2;2.0;1.1679493422538391e-05;647.29
1_1010289;46;136951;ET1_1010289;ET1_1010289;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;24/09/2010;6_SEEST_1;1_SEEST_1;SEEST;15602;2800407;0;MT;0; ;NU;POINT (656883.3810071265 8762351.512105875);-1;33719.657798786;3.5843214811251554;2;False;10300;57.3273749768735;13695;13867;1;3.0;6.088389205237951e-06;18954.359999999997
1_1010290;46;136971;ET1_1010290;ET1_1010290;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;24/09/2010;6_SEEST_1;1_SEEST_1;SEEST;15602;2800407;0;MT;0; ;NU;POINT (656149.6839965539 8762547.637096187);-1;34461.83655140978;15.294029228137617;1;False;9730;251.21263290166118;13697;13867;1;3.0;6.0924359863638305e-06;19312.019999999986
7_1070157;46;486971;ET7_1070157;ET7_1070157;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (634608.3680140955 8745949.931056533);-1;45076.20231602821;1764.9853052331293;5;False;4118;197.99116350736213;48697;57158;2;2.0;1.2098335269066976e-05;14084.829999999998
7_1070159;46;492371;ET7_1070159;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (633908.0750148622 8744718.796052912);-1;45146.71750236842;2882.664077026824;8;False;8749;280.25311716353286;49237;57158;2;2.0;1.2098335269066976e-05;13251.939999999999
7_1070160;46;492221;ET7_1070160;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (633789.6419750946 8744002.496110497);-1;44929.72746601452;3333.900817959257;2;False;3561;218.49420484162616;49222;57158;1;3.0;5.886050148943949e-06;14002.979999999998
7_1070179;46;495321;ET7_1070179;ET7_1070179;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (635059.4460342376 8742946.983082961);-1;43320.551074900904;3020.8345021571563;13;False;3693;259.89468393606904;49532;57158;2;2.0;1.2098335269066976e-05;13697.949999999997
7_1070180;46;495801;ET7_1070180;ET7_1070180;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (635459.557016207 8742153.449062301);-1;42605.83060733735;3449.764047960965;1;False;5361;628.9704705195439;49580;57158;2;2.0;1.2098335269066976e-05;14639.59
7_1070181;46;494021;ET7_1070181;ET7_1070181;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (635893.953003339 8741464.244113581);-1;41907.50642248938;3858.0215460301397;3;False;2339;390.5863031493539;49402;57158;2;2.5;1.0706123538789948e-05;15485.020000000002
7_1070182;46;493911;ET7_1070182;ET7_1070182;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (636363.8310232663 8740836.53703732);-1;41205.21269263493;4198.068024559218;2;False;2340;248.22845901059435;49391;57158;2;2.0;1.2098335269066976e-05;16275.820000000002
7_1070183;46;493841;ET7_1070183;ET7_1070183;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (636354.8289883621 8740352.65103741);-1;40995.239256759254;4632.342478616826;5;False;3425;380.33470046430267;49384;57158;2;2.5;1.0912509376209831e-05;16784.48
7_1070184;46;493901;ET7_1070184;ET7_1070184;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (636449.5199897229 8739907.103124551);-1;40709.966068401256;4496.309961121515;1;False;3425;417.56186750036255;49390;57158;2;2.0;1.2098335269066976e-05;17240.060000000005
7_1070234;46;496141;ET7_1070234;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;30/09/2010;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (636476.6919967796 8745583.548071226);-1;43243.17429861124;217.4809656434127;3;False;2470;151.31007006944128;49614;57158;2;2.5;1.0912509376209831e-05;10234.76
7_1070286;46;6723071;ET7_1070286;ET7_1070286;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;UB;POINT (633133.2900080064 8751875.274126315);-1;49183.28206165181;6.9520465108895575;17;False;4185;65.0662501516159;672307;48689;1;3.0;5.8820033678180685e-06;2512.8099999999995
